date,time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,tco,voltage,current,load,rpm,pry_p,sec_p,pry_v,sec_v,total_coal,a_f_ratio,kg_tco,reductor_ratio,reductor_consume,charge_kiln,t_tic162,t_tic163,t_tic166,t_tic172,furnace_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
44216,0.708333333,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,621.0,-4.5,0.72
44216,0.75,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,605.0,-3.8,0.72
44216,0.791666667,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,624.0,-4.0,0.7
44216,0.833333333,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,609.0,-3.3,0.7
44216,0.875,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,602.0,-3.3,0.67
44216,0.916666667,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,605.0,-1.8,0.67
44216,0.958333333,2.03,14.55,38.47,0.55,21.65,2.4,7.166496797,1.776705546,0.573155274,10.22,20.13,44.54,6879.09,144.21,806.1,33.1,10.0,,,,,,,,,6.43,134.58,2242.24,,,,,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.67
44219,0.0,,,,,,,,,,,17.74,44.22,6552.48,144.21,806.1,33.1,10.0,0.6,597.7,206.0,96.0,412.5,4100.0,7.441463415,40.1645768,6.43,144.21,2242.24,887.0,755.0,508.0,246.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.67
44219,0.041666667,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.6,789.9,286.9,110.3,476.1,4600.0,7.648695652,45.16002356,6.43,144.21,2242.24,890.0,729.0,471.0,249.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.12
44219,0.083333333,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.6,952.0,341.9,120.3,515.3,4900.0,7.782857143,48.10996564,6.43,144.21,2242.24,897.0,727.0,480.0,267.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.12
44219,0.125,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.6,788.2,286.4,110.2,474.9,5300.0,6.623773585,52.8204106,6.43,144.21,2242.24,938.0,710.0,506.0,269.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.22
44219,0.166666667,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.6,783.6,283.3,110.1,474.1,5600.0,6.259285714,55.24861878,6.43,144.21,2242.24,960.0,699.0,510.0,269.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.22
44219,0.208333333,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.57,953.0,336.9,120.2,510.5,5500.0,6.880363636,55.58924601,6.43,144.21,2242.24,944.0,711.0,521.0,276.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.15
44219,0.25,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.56,988.4,342.2,122.5,518.6,5400.0,7.123333333,54.81676987,6.43,144.21,2242.24,961.0,758.0,558.0,288.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.15
44219,0.291666667,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.56,1023.4,340.4,124.6,518.8,5500.0,7.018909091,54.9780088,6.43,144.21,2242.24,967.0,762.0,555.0,289.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.19
44219,0.333333333,2.055,13.265,39.84,0.46,23.195,1.8,6.451668721,1.718814135,0.590599279,13.195,20.955,44.71,658.97,144.21,806.1,33.1,10.0,0.56,995.8,337.7,122.7,515.5,5400.0,7.091111111,53.32806636,6.43,144.21,2242.24,973.0,777.0,567.0,293.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.19
44219,0.375,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.56,999.4,336.6,122.8,514.5,5400.0,7.081111111,53.40189873,6.43,144.21,2242.24,970.0,792.0,607.0,301.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.24
44219,0.416666667,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.5,854.5,337.8,123.0,513.0,4800.0,7.95,49.90123713,6.43,144.21,2242.24,941.0,797.0,596.0,295.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.24
44219,0.458333333,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.5,635.2,254.4,106.5,450.2,4300.0,7.767906977,47.35161326,6.43,144.21,2242.24,901.0,792.0,867.0,277.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.21
44219,0.5,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.46,727.4,309.0,114.1,488.8,4000.0,9.0435,49.40101272,6.43,144.21,2242.24,892.0,778.0,551.0,269.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.21
44219,0.541666667,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.46,680.0,287.2,110.6,474.1,4300.0,8.158604651,53.12577218,6.43,144.21,2242.24,908.0,776.0,522.0,270.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.26
44219,0.583333333,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.46,444.7,184.4,89.7,388.6,4000.0,7.1745,51.11167902,6.43,144.21,2242.24,876.0,825.0,572.0,269.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.26
44219,0.625,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.46,535.2,229.3,98.7,426.8,3900.0,8.084615385,48.67090977,6.43,144.21,2242.24,867.0,763.0,538.0,262.0,1383.5,21.37666667,1.061666667,1.175,74.668,0.515333333,0.064,9.784,,,0.29
44219,0.666666667,2.065,13.37,40.865,0.53,23.42,2.06,6.478817734,1.745662518,0.583039318,10.85,20.155,46.66,6856.05,144.21,806.1,33.1,10.0,0.5,557.3,238.0,100.6,434.9,4100.0,7.836585366,50.20818026,6.43,144.21,2242.24,891.0,797.0,551.0,267.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,669.0,-2.7,0.0
44219,0.708333333,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.6,657.2,277.7,108.6,466.8,4400.0,7.846363636,48.07167049,6.42,144.21,2089.62,935.0,807.0,580.0,282.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,590.0,-2.6,0.0
44219,0.75,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.6,705.8,296.6,112.7,482.5,4800.0,7.44,48.61251772,6.42,144.21,2089.62,944.0,808.0,593.0,294.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,563.0,-2.1,0.0
44219,0.791666667,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.6,706.6,299.6,112.7,482.4,4800.0,7.43875,49.10988336,6.42,144.21,2089.62,955.0,803.0,580.0,294.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,551.0,-3.1,0.0
44219,0.833333333,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.6,705.8,299.9,112.9,482.7,4800.0,7.445,48.77057509,6.42,144.21,2089.62,941.0,827.0,610.0,301.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,551.0,-2.4,0.0
44219,0.875,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.5,683.0,298.8,111.1,482.8,4600.0,7.746521739,48.47207587,6.42,144.21,2089.62,945.0,811.0,580.0,293.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,557.0,-3.1,0.0
44219,0.916666667,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.5,647.9,277.3,108.3,466.4,4300.0,8.019069767,52.56081164,6.42,144.21,2089.62,931.0,815.0,586.0,283.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,584.0,-2.5,0.0
44219,0.958333333,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.5,654.4,277.7,108.8,466.6,4200.0,8.22,50.73689297,6.42,144.21,2089.62,903.0,800.0,569.0,286.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,611.0,-3.9,0.0
44220,0.0,2.025,15.335,36.645,0.57,21.325,3.13,7.572708872,1.723281957,0.593673073,9.725,12.505,43.66,6673.03,134.2299957,786.3,24.1,40.0,0.49,654.2,275.9,108.5,466.9,4300.0,8.028837209,52.09595348,6.42,134.23,2089.62,904.0,795.0,538.0,282.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,608.0,-3.3,0.0
44220,0.041666667,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,652.0,279.1,108.5,466.3,4200.0,8.211428571,51.2007802,6.42,134.23,2089.62,901.0,777.0,540.0,269.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,596.0,-2.9,0.0
44220,0.083333333,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,628.0,267.4,106.4,459.6,4300.0,7.897674419,53.47593583,6.42,134.23,2089.62,932.0,800.0,546.0,273.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,608.0,-3.0,0.0
44220,0.125,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,627.8,266.3,106.9,458.4,4300.0,7.887906977,53.9523212,6.42,134.23,2089.62,911.0,798.0,559.0,274.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,614.0,-4.8,0.0
44220,0.166666667,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,628.7,266.4,106.7,458.6,4300.0,7.887906977,54.14253337,6.42,134.23,2089.62,923.0,776.0,528.0,270.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,591.0,-2.7,0.0
44220,0.208333333,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,630.5,266.4,106.7,458.1,4400.0,7.701818182,55.17241379,6.42,134.23,2089.62,954.0,821.0,594.0,287.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,597.0,-4.7,0.0
44220,0.25,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,627.3,266.0,106.6,457.6,4300.0,7.87255814,53.29037055,6.42,134.23,2089.62,936.0,800.0,577.0,281.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,590.0,-2.8,0.0
44220,0.291666667,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,631.3,267.1,106.7,458.6,4300.0,7.887906977,53.13890262,6.42,134.23,2089.62,946.0,815.0,570.0,276.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,697.0,-3.5,0.0
44220,0.333333333,2.03,14.435,39.175,0.62,21.52,2.675,7.103429432,1.823258221,0.56162954,10.53,21.54,43.2,6656.34,134.2299957,786.3,24.1,40.0,0.49,634.4,268.5,106.7,459.6,4100.0,8.287317073,50.68611695,6.42,134.23,2089.62,932.0,797.0,551.0,269.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,614.0,-3.0,0.0
44220,0.375,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.49,574.9,245.0,102.0,440.0,4200.0,7.742857143,51.24450952,6.42,134.23,2089.62,933.0,783.0,529.0,266.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,622.0,-4.1,0.0
44220,0.416666667,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.49,596.2,249.9,103.3,446.2,4200.0,7.85,51.87106336,6.42,134.23,2089.62,908.0,771.0,529.0,269.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,636.0,-4.2,0.0
44220,0.458333333,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.51,597.7,250.6,103.3,445.9,4400.0,7.489090909,52.05868434,6.42,134.23,2089.62,932.0,772.0,532.0,276.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,622.0,-4.8,0.0
44220,0.5,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.52,670.3,283.4,109.9,471.7,4400.0,7.930909091,47.94072783,6.42,134.23,2089.62,926.0,754.0,539.0,267.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,604.0,-3.5,0.0
44220,0.541666667,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.58,724.4,313.0,114.1,496.0,4800.0,7.62625,47.9616307,6.42,134.23,2089.62,950.0,759.0,522.0,259.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,620.0,-4.0,0.0
44220,0.583333333,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.58,803.3,331.3,120.2,503.5,4900.0,7.637142857,49.80687132,6.42,134.23,2089.62,935.0,711.0,514.0,264.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,629.0,-3.0,0.0
44220,0.625,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.58,830.4,331.7,121.9,510.5,5000.0,7.5888,49.47555907,6.42,134.23,2089.62,952.0,730.0,514.0,277.0,1348.166667,21.24333333,1.161666667,1.165,74.57683333,0.638,0.068,8.52,627.0,-3.2,0.0
44220,0.666666667,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.71,20.375,39.92,6338.74,134.2299957,786.3,24.1,40.0,0.58,866.1,332.3,124.0,510.4,5100.0,7.463529412,50.26116093,6.42,134.23,2089.62,959.0,747.0,567.0,288.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,597.0,-3.3,0.0
44220,0.708333333,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.58,861.6,333.8,124.1,511.7,5100.0,7.48,48.35956761,6.37,134.23,2358.93,953.0,787.0,571.0,291.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,595.0,-3.9,0.63
44220,0.75,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.57,863.2,334.8,124.3,512.0,5100.0,7.485882353,49.77552215,6.37,134.23,2358.93,952.0,785.0,578.0,295.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,648.0,-3.3,0.63
44220,0.791666667,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.57,836.2,337.7,122.2,509.3,5000.0,7.578,49.48535234,6.37,134.23,2358.93,919.0,795.0,592.0,300.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,640.0,-3.2,0.66
44220,0.833333333,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.4,318.6,173.6,76.3,378.2,2800.0,9.739285714,83.33333333,6.37,134.23,2358.93,662.0,550.0,429.0,236.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,631.0,-3.6,0.66
44220,0.875,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.49,763.4,329.2,117.1,504.9,4200.0,8.885714286,53.21844906,6.37,134.23,2358.93,875.0,753.0,473.0,254.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,665.0,-3.5,0.64
44220,0.916666667,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.57,868.8,338.3,125.2,512.6,5000.0,7.6536,49.9001996,6.37,134.23,2358.93,952.0,791.0,541.0,281.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,689.0,-3.6,0.64
44220,0.958333333,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.57,745.0,325.8,115.3,503.1,5000.0,7.4208,49.32425767,6.37,134.23,2358.93,957.0,817.0,590.0,297.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,660.0,-2.7,0.68
44221,0.0,2.07,15.505,37.615,0.51,20.935,2.93,7.491014121,1.800052315,0.566749431,10.155,21.675,45.0,6747.61,150.3000031,800.6,23.4,40.0,0.56,634.0,267.4,107.0,460.1,4400.0,7.733181818,43.45249852,6.37,150.3,2358.93,939.0,804.0,569.0,282.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,672.0,-2.5,0.68
44221,0.041666667,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,639.2,268.0,107.0,459.9,4400.0,7.730454545,44.01320396,6.37,150.3,2358.93,947.0,789.0,550.0,274.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,674.0,-2.9,0.0
44221,0.083333333,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,636.9,268.0,107.2,459.0,4700.0,7.228085106,47.16507777,6.37,150.3,2358.93,952.0,775.0,529.0,283.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,628.0,-3.7,0.0
44221,0.125,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,700.7,301.9,112.4,480.9,4800.0,7.41625,47.88985334,6.37,150.3,2358.93,941.0,776.0,549.0,284.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,638.0,-3.1,0.0
44221,0.166666667,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,710.0,303.0,113.0,484.0,5100.0,7.023529412,50.83225356,6.37,150.3,2358.93,967.0,785.0,562.0,292.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,608.0,-4.3,0.0
44221,0.208333333,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,684.0,292.0,111.0,476.0,5000.0,7.044,49.94007191,6.37,150.3,2358.93,962.0,796.0,565.0,295.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,609.0,-3.8,0.0
44221,0.25,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,660.0,278.0,109.0,467.0,4700.0,7.353191489,46.89682698,6.37,150.3,2358.93,951.0,798.0,561.0,291.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,610.0,-3.8,0.0
44221,0.291666667,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.56,680.0,292.0,110.9,475.0,4500.0,7.812,45.61581348,6.37,150.3,2358.93,949.0,788.0,558.0,286.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,581.0,-3.2,0.0
44221,0.333333333,1.97,15.005,36.3,0.575,22.285,2.925,7.624157173,1.629582609,0.625033208,10.25,18.815,42.59,6631.54,150.3000031,800.6,23.4,40.0,0.6,685.6,293.8,111.0,476.4,4600.0,7.66173913,45.34253327,6.37,150.3,2358.93,959.0,776.0,561.0,283.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,614.0,-2.7,0.0
44221,0.375,2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.6,766.9,337.0,117.3,506.2,5000.0,7.482,48.40271055,6.37,150.3,2358.93,958.0,780.0,571.0,301.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,612.0,-3.3,0.0
44221,0.416666667,2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.6,787.8,334.7,118.9,512.0,4900.0,7.725306122,47.9874645,6.37,150.3,2358.93,957.0,779.0,566.0,294.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,611.0,-3.8,0.0
44221,0.458333333,2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.6,796.3,337.7,119.2,512.8,5100.0,7.435294118,49.47613504,6.37,150.3,2358.93,957.0,776.0,557.0,294.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,602.0,-3.7,0.0
44221,0.5,2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,,,,,,,,,6.37,150.3,2358.93,,,,,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,590.0,-3.5,0.0
44221,0.541666667,2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.4,397.5,163.5,83.8,365.9,3400.0,7.935882353,47.28132388,6.37,150.3,2358.93,853.0,718.0,456.0,240.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,551.0,-4.0,0.0
